Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1292,4017572,"Bitan Ghosh","2020-01-12 05:25:49",0.28946,17,itsbitan
1293,4035222,"Vikram Murthy","2020-01-13 04:49:59",0.28922,6,pumplove
1294,4220275,"Hiroto Nakai","2020-01-07 17:18:44",0.28844,1,pironaka
1295,4023757,hiteee,"2019-11-28 07:33:14",0.28844,3,hiteee
1296,4027619," wuxiaochou","2019-11-28 08:39:08",0.28844,1,wuxiaochou
1297,4192471,luvluv,"2019-12-30 10:48:52",0.28844,1,"farhansyakir,shufisyahida"
1298,4091087,"Patrick Ruan","2019-12-16 14:01:42",0.28844,3,patrickruan
1299,4049898,"林湧森 (Dyson Lin)","2019-11-28 17:52:21",0.28844,1,dysonlin
1300,4019742,kxx,"2019-12-16 17:55:13",0.28754,100,kailex
1301,4025318,"deja vu","2019-11-25 07:30:28",0.28750,2,dejavu23
1302,4022775,"El Mehdi EL JAIR","2019-11-24 18:36:08",0.28700,1,elmehdieljair
1303,4030174,"Vlad Pavlov","2020-02-10 07:20:07",0.28636,10,vlpavlov
1304,4014178,"Leonid Sinev","2019-11-23 08:53:42",0.28577,1,lsinev
1305,4015746,"Dmitry Labazkin","2019-11-24 17:32:59",0.28541,7,labdmitriy
1306,4020969,"Prasasto Adi","2019-11-24 14:08:47",0.28541,1,prasastoadi
1307,4064912,Ariannah,"2020-01-30 02:05:13",0.28530,1,rprogram0802
1308,4016599,"Paker Smuch","2019-12-15 13:09:27",0.28516,2,pakersmuch
1309,4016325,"Nakul Agrawal","2019-11-26 20:17:17",0.28508,2,nakulagrawal
1310,4119422,"Jakub Bartczuk","2020-02-10 16:22:42",0.28503,2,lambdaofgod
1311,4024664,"Soslan Tabuev","2019-11-24 21:02:28",0.28498,1,stabuev
1312,4136671,hrokamo,"2020-02-10 22:53:46",0.28497,4,hrokamo
1313,4202746,"Pascal the Elf","2020-01-09 08:06:26",0.28496,3,"jacoblincool,limitx0"
1314,4289780,HOZHEN,"2020-01-30 16:05:16",0.28465,1,hozhen
1315,4292683,Pradeep,"2020-02-10 17:21:52",0.28385,12,pradeeptrical
1316,4014059,"Gabriel Custódio","2019-11-24 12:40:30",0.28380,3,custodiogabriel
1317,4020632,"Charlotte Sean","2019-11-24 01:41:33",0.28380,1,charlottesean
1318,4021412,KirKan,"2019-11-24 05:56:36",0.28380,1,kirkanshin
1319,4266544,"Ryosuke Matsuo","2020-01-26 10:35:49",0.28352,2,ryosuke129
1320,4020904,horohoro,"2020-01-25 14:46:00",0.28349,5,horohoro
1321,4016684,"Vladimir Larin","2019-11-23 08:46:58",0.28320,1,vlarine
1322,4015641,"Sudeep Shouche","2019-12-23 10:22:44",0.28191,6,sudeepshouche
1323,4093871,Granddad,"2019-12-07 22:05:23",0.28163,1,chrisfreiling
1324,4015557,JesseWang,"2020-02-04 10:49:19",0.28160,13,jesseww
1325,4016345,"Muhammad Husnain","2019-11-24 08:09:25",0.28154,1,muhammadhusnain
1326,4146075,abhi,"2019-12-21 05:05:44",0.28135,1,abhi762
1327,4093548,"Shweta Goyal","2020-02-02 18:27:51",0.28081,1,shwetagoyal4
1328,4254927,Noufal,"2020-02-02 14:48:07",0.28066,21,kvsnoufal
1329,4016061,Need_MS_or_PHD_Scholorship,"2019-11-24 03:32:51",0.28056,2,micheomaano
1330,4043647,"Leonid Sutiagin","2020-02-02 13:28:55",0.27980,10,lenarti
1331,4106430,Pratik,"2020-02-10 15:24:55",0.27945,6,pratikkumar
1332,4017159,Dmitriy,"2019-12-13 14:19:34",0.27926,1,deuteriumdragon
1333,4018799,"Dan Revital","2019-11-28 22:48:03",0.27915,3,drevital
1334,4100894,"RAHUL SHESHANARAYANA","2019-12-11 09:35:28",0.27897,1,rahulsheshanarayana
1335,4016966,"Qun Jia","2019-12-27 11:31:11",0.27819,19,queuejay
1336,4015260,hansaizhou,"2019-11-23 02:57:31",0.27816,1,hansaizhou
1337,4016698,Viswajith,"2019-12-06 18:54:34",0.27775,7,viswajithkn
1338,4134631,"[Deleted] cc9d0f39-fc76-4c7e-acdc-b09793b8fa93","2019-12-30 10:28:52",0.27714,15,del=389376ac1e0178db
1339,4016412,"Subhayu Chakravarty","2020-01-05 07:00:39",0.27676,5,subhayuc
1340,4016948,"Xiaopeng Xu","2019-12-01 16:20:32",0.27657,1,xiaopengxu
1341,4063074,"the fastest pequi in the west","2020-01-31 05:15:25",0.27633,5,eduagarcia
1342,4289662,"Volodymyr Khrystynych","2020-02-08 03:17:05",0.27583,1,vladkhryst
1343,4288648,Maxisoft,"2020-02-10 22:18:51",0.27479,9,maxisoft
1344,4136148,"Mohit Banerjee","2019-12-30 08:18:38",0.27424,1,pirateking4195
1345,4034743,keisuke-umezawa,"2019-11-27 15:15:20",0.27406,1,kumezawa
1346,4057118,"Zakaria Kaddari","2019-12-03 20:07:10",0.27393,1,kadzaki
1347,4299203,Goofy&Chin,"2020-02-06 10:14:27",0.27354,7,"akarsh008,sindhu95"
1348,4023058,Thibaut_Aninda,"2020-02-03 08:34:00",0.27342,9,"aninda,saahmathworks"
1349,4167804,eman,"2020-01-04 20:21:42",0.27306,12,emanlapponi
1350,4014261,"Yashchenko Yurii","2019-12-24 22:46:52",0.27292,23,yashchenkoyurii
1351,4023530,"[Deleted] 6f318314-65e6-4582-bc39-5aa6cd215c67","2019-11-28 14:51:34",0.27200,1,del=208af3a20acc55f8
1352,4076136,"Varun Mulchandani","2019-12-31 13:39:34",0.27200,1,varunmulchandani
1353,4276388,"Arti Kushwaha","2020-01-31 06:42:48",0.27200,2,artikwh
1354,4208312,SharpTechie,"2020-02-05 14:33:21",0.27152,5,asekhar177
1355,4023254,"Marek Swieton","2020-02-02 22:12:44",0.27067,5,mswieton
1356,4017675,la_foca,"2019-12-02 20:10:09",0.27001,4,anngor
1357,4223192,teamvisual,"2020-01-09 18:01:18",0.26966,4,unerue
1358,4014129,"Kirill Kravtsov","2019-11-26 21:59:28",0.26876,1,altkirill
1359,4091862,Lemon_Guardians,"2019-12-17 16:49:24",0.26875,7,"alexsnpk,daniilandreev,frostics,zamyatovskiyvladimir"
1360,4291257,"AbdulWahab Kabani","2020-02-05 17:54:08",0.26734,2,abdulwahabkabani
1361,4032703,"Zero Leon","2019-12-11 08:22:44",0.26672,1,griffith000
1362,4168727,Crack,"2019-12-25 00:32:52",0.26640,8,"jessormazaespin,paulalz"
1363,4300698,DileepJayamal,"2020-01-28 17:41:08",0.26510,2,mjdileep
1364,4039508,"Paul Larmuseau","2019-11-27 07:43:54",0.26369,1,plarmuseau
1365,4307444,CountVonEmbedding,"2020-02-08 23:14:02",0.26328,2,"rcharan,rebeccaweng"
1366,4059496,Eyl_anass,"2020-01-19 16:29:11",0.26152,39,anassfah
1367,4289670,volody,"2020-02-10 00:51:48",0.26150,4,volody
1368,4209046,fkdplc,"2020-02-02 07:57:11",0.26146,15,fkdplc
1369,4082687,"Bikash GYAWALI","2020-01-14 22:40:58",0.26072,40,bikashg
1370,4234192,Shadab,"2020-01-29 12:58:22",0.25742,5,ianmoone0617
1371,4016956,"Julien Heiduk","2019-11-27 13:46:50",0.25696,12,zoupet
1372,4141955,sobach,"2019-12-20 11:35:48",0.25391,5,sobach
1373,4175657,yuyuyu,"2020-01-29 10:16:04",0.25383,1,yuyuyu329317
1374,4113973,usual_usual,"2019-12-19 09:18:17",0.25380,1,usualusual
1375,4264522,"Felipe Pérez","2020-01-31 21:04:54",0.25358,2,felper
1376,4035500,"Kuldeep Dhakar","2019-12-19 12:04:15",0.25317,11,dhakarkuldeep
1377,4053572,Ryan,"2019-12-05 01:23:44",0.25005,3,wj19971997
1378,4302985,Tiuri,"2020-02-10 13:16:40",0.24916,5,tiurii
1379,4144335,"the kwisatz haderach","2019-12-18 01:39:50",0.24866,1,kwisatzhaderach
1380,4017719,"Wolfgang Beer","2019-12-02 06:56:49",0.24859,18,wolfgangb33r
1381,4142445,DanElbert,"2020-02-10 21:37:15",0.24695,25,danelb
1382,4024816,"Shubham Sharma","2019-12-05 17:25:20",0.24685,4,shubhamsharma25
1383,4030222,"Pratik Gandhi","2019-12-18 15:26:24",0.24645,6,pratikkgandhi
1384,4272539,"Probabilistic Boyz","2020-02-04 20:56:54",0.24605,4,"gustavotino,rocastaldoni"
1385,4014966,"Ibrahim Alper Koc","2019-12-23 21:16:58",0.24514,3,"alperkoc,basolgokalp"
1386,4299343,CyberDreamer,"2020-02-06 15:38:59",0.24479,14,cyberdreamer
1387,4014110,"Zach Walls","2019-12-12 17:16:09",0.24448,12,zachwalls
1388,4129009,carlos85av,"2020-01-07 11:21:07",0.24186,8,carlos85av
1389,4024566,Genrichez,"2020-02-10 05:41:58",0.24167,6,genrichez
1390,4067155,roger,"2019-12-10 02:30:15",0.24088,2,rogeroyer
1391,4016498,RaviakaMeena,"2019-11-23 07:39:41",0.23939,1,raviakameena
1392,4292237,thinksee,"2020-01-30 07:41:19",0.23939,2,whs2018
1393,4028820,Retr0,"2019-11-27 10:27:12",0.23934,1,ahmedchaabane
1394,4181996,ScacapGang,"2020-01-24 10:44:42",0.23496,8,"selbstwirksam,yarges"
1395,4053376,H.Sugimoto,"2020-01-22 06:13:45",0.23355,13,mozuku5
1396,4020989,nan,"2019-12-02 11:07:55",0.23350,1,dattran2346
1397,4072368,"yuki #2","2019-12-28 16:19:19",0.23339,18,yukitakezawa
1398,4288908,"Raheem Nasirudeen","2020-02-06 08:56:04",0.23139,11,nasere
1399,4096188,"Chris Lawrie","2019-12-26 12:16:04",0.23096,3,cjlawrie
1400,4178677,Toshimitsu,"2019-12-29 01:30:42",0.23028,1,torakiti
1401,4013703,"Egor Plotnikov","2020-02-03 07:25:28",0.22896,3,c00k1e
1402,4018895,Morteza,"2019-11-26 23:46:32",0.22702,3,mpourreza
1403,4073470,Nanda,"2019-12-30 07:46:59",0.22635,5,nandacoumar
1404,4301358,Seaweed,"2020-02-08 05:20:08",0.22501,3,"yanlincheng,yixianwu"
1405,4110784,"[Deleted] 197f23bc-6429-4829-8d9a-7c461cfc0a16","2019-12-20 12:07:14",0.22466,3,del=c3a691d8bacc4004
1406,4015421,NickYeo,"2019-12-16 03:56:34",0.22430,11,likkhian
1407,4023786,"Bruno Gorresen Mello","2019-12-07 13:35:52",0.22118,1,bgmello
1408,4151161,"Harish Patil","2019-12-24 14:31:05",0.22000,1,harsh2093
1409,4319788,DeepAndClear,"2020-02-10 15:09:46",0.21839,14,wealthspreadai
1410,4088813,"Jean-Francois Binvignat","2019-12-08 16:43:56",0.21693,2,dataexmachina
1411,4015649,brassmonkey,"2019-11-23 06:49:09",0.21367,2,brassmonkey381
1412,4086094,Ulysses,"2020-01-10 22:19:07",0.21365,25,petruchio
1413,4158306,"Yuki Katsuyama","2019-12-22 11:27:34",0.21311,1,yukikatsuyama
1414,4163559,kaushikrangarajan,"2019-12-31 11:50:28",0.21306,16,kaushikrangarajan
1415,4239848,Xxxxxxxt,"2020-01-12 13:16:05",0.21289,1,xxxxxxxt
1416,4015737,"Kaushal Shah","2019-11-26 18:23:34",0.21221,6,kaushal2896
1417,4158605,黎谢鹏lxp,"2019-12-23 05:38:57",0.20944,1,phiedu
1418,4323598,"AI is Gonna Getchu","2020-02-09 18:03:33",0.20798,6,sephpace
1419,4018602,"John Doe #2","2019-11-29 19:21:46",0.20677,1,liketoidentify
1420,4303074,"Luis San Román","2020-02-10 20:59:24",0.20426,1,lsanroman
1421,4147185,"Rishi Sinha","2020-01-08 00:51:22",0.20409,4,rishisinha19
1422,4116787,"Nithin Teja","2020-02-10 07:29:51",0.20303,9,nithin3452
1423,4287035,hittu123,"2020-02-06 17:17:27",0.20190,9,hittu123
1424,4030372,Dave,"2019-12-02 17:41:10",0.19903,3,dave50
1425,4023443,"Daniel Pęczek","2019-12-23 11:11:12",0.19672,24,danpeczek
1426,4060744,Jessie,"2020-01-09 23:49:53",0.19520,6,jessie86915
1427,4141763,Chinmay,"2019-12-18 18:17:43",0.19424,1,budhirajachinmay
1428,4022157,"Aymen Khelifi","2019-11-25 07:28:16",0.19335,1,khelifiaymen
1429,4026891,Shalini,"2019-11-28 09:37:22",0.19080,1,shalinibagadhi
1430,4232892,"Mikhail Ryzhov","2020-01-17 21:12:42",0.19070,1,rymiser
1431,4142825,Sspy,"2019-12-26 19:46:11",0.18982,1,shravan25
1432,4014047,"Adrian Brodzik","2020-02-08 20:25:39",0.18914,1,brodzik
1433,4014399,NZ,"2019-11-25 17:20:45",0.18903,7,nz0722
1434,4014376,Manav,"2019-11-24 19:53:44",0.18778,2,manav94
1435,4015659,"[Deleted] 36fa6b2e-e2cf-4b7e-8609-70c40b8f9839","2019-12-05 04:41:43",0.18567,3,del=e9b3968af021e241
1436,4137683,"A++ QUEST","2020-02-03 12:18:53",0.18338,5,"abdallahali,abeerabuzayed"
1437,4086708,"Sasidhar Turaga","2019-12-29 06:16:43",0.18122,1,sasidharturaga
1438,4242088,"Alae EL FADEL","2020-02-10 21:12:17",0.18041,9,aalliiooss
1439,4306562,"Ishtiaque Aman","2020-02-10 16:36:30",0.17978,8,iaaman
1440,4024087,Elena,"2020-01-19 18:08:58",0.17899,6,elena87
1441,4298868,gosh76,"2020-01-27 07:11:09",0.17050,3,gosh76
1442,4175922,"Shubhamitra ","2020-02-09 07:32:18",0.16504,12,titaniascarlet
1443,4016376,"Ananya Sharma","2019-12-04 14:53:21",0.16343,1,"babubhai,sameernarkhede"
1444,4030694,Ewan,"2020-01-20 15:07:18",0.16308,5,ewanmcewan
1445,4020119,"Sam Akinwunmi","2019-11-25 01:52:30",0.16050,2,sammygfx
1446,4022378,Kostas,"2020-01-19 07:23:38",0.15967,5,tkostas
1447,4053014,shom@,"2019-12-27 06:12:15",0.15952,4,shom10
1448,4014511,JasonZivkovic,"2019-11-25 01:49:46",0.15809,2,jaseziv83
1449,4014419,A.L.,"2019-11-22 22:50:25",0.15749,1,alexanderliao
1450,4023022,binzamu,"2019-11-30 07:59:00",0.15749,1,binzamu
1451,4277952,JSKim,"2020-01-28 12:16:48",0.15487,2,jskimkorea
1452,4316470,"A A P","2020-01-31 12:48:17",0.15438,3,"anilkumar04,anushapr,pramodraju"
1453,4163966,GregorioAiolfi,"2019-12-24 17:06:21",0.15177,2,aiolfigregorio
1454,4236592,"Hassan Amin","2020-02-06 08:36:10",0.14805,12,hassanamin
1455,4015452,"{ The Ink of ⇒ Logic }","2020-02-10 19:40:45",0.14067,9,kishupro
1456,4048895,"Vladislav Aleshin","2020-01-10 12:54:39",0.13932,2,vladaleshin
1457,4050289,ievgen,"2020-01-04 05:08:24",0.13902,1,ievgenvp
1458,4139887,"James Wampler","2020-02-10 22:31:37",0.13883,2,jameswampler
1459,4051915,"Just Beginning","2019-12-01 07:05:41",0.13722,1,guipodtouch
1460,4023314,"Juliano Barboza","2020-01-30 11:16:25",0.13704,1,julianodb
1461,4083597,Alvah,"2019-12-06 16:20:00",0.13679,7,hpeaker
1462,4028340,"Sowmiyan Morri","2019-11-27 16:54:57",0.13677,3,sowmiyanm
1463,4014073,Salman,"2019-11-22 22:51:53",0.13652,1,salmanqavi
1464,4115764,kampamocha,"2019-12-23 22:02:44",0.13652,1,kampamocha
1465,4294095,kkkkk,"2020-01-30 07:50:27",0.13652,1,bankokuki
1466,4323998,mattaka,"2020-01-31 05:02:24",0.13652,1,mattaka
1467,4253083,LittleFinger,"2020-01-15 10:36:52",0.13623,3,"arnabmanna,sakshinagpal"
1468,4111870,"Ankush Bhatia","2020-01-20 10:14:33",0.13530,1,asshat
1469,4017175,riccardo,"2019-11-26 16:39:58",0.12639,1,rtiebax
1470,4029354,"Pete Bleackley","2019-11-26 21:14:01",0.12518,1,petebleackley
1471,4019718,"Fedor Zaytsev","2019-12-12 02:33:04",0.12359,1,fedorzaytsev
1472,4022244,"Fabrizio Romboli","2020-01-15 19:21:21",0.12294,6,fabrizioromboli
1473,4018191,"Ola Świetlicka","2019-12-04 16:37:13",0.12178,3,olawietlicka
1474,4208256,"Leon Zhang","2020-02-10 05:13:49",0.12147,6,leonzz
1475,4308966,ozhoucine,"2020-01-30 20:27:08",0.12028,5,ozhoucine
1476,4336279,javgeros,"2020-02-07 11:03:32",0.11880,3,javgeros
1477,4162134,GSD,"2020-01-13 12:25:56",0.11716,1,gsdeepakkumar
1478,4028465,"Wojtek Aplikacje","2020-02-02 19:44:54",0.11386,19,wrrosa
1479,4256103,"We are fw","2020-02-02 11:13:50",0.10905,4,"newbieliu,peihantian"
1480,4309242,"Abdelfattah Abouelaoualim","2020-02-04 15:12:21",0.10399,1,aabouela
1481,4167329,DS-DLL,"2020-02-10 19:01:43",0.10181,1,"asherjohn,mohit693,rrevathi"
1482,4070891,"Jiakai Zhang","2019-12-09 09:32:18",0.10149,2,jiakaizhang1998
1483,4311902,"Tian AI","2020-02-03 13:14:08",0.09655,2,tianai
1484,4221890,steff,"2020-01-16 03:32:29",0.07923,2,oasis9
1485,4077833,"Gerard Corominas","2019-12-08 18:34:35",0.07811,5,gcorominas
1486,4216816,szachovy,"2020-02-03 17:13:14",0.07447,3,szachovy
1487,4156703,"Talha Anwar","2020-01-08 12:44:12",0.07049,5,chtalhaanwar
1488,4308102,"Deli Horvath","2020-01-31 12:11:13",0.06655,3,horvathdeli
1489,4017094,~,"2020-01-28 20:05:00",0.03985,2,"rohitmidha23,telescopic"
1490,4262477,"Elodie Quandalle","2020-01-19 18:01:09",0.03293,1,elodiequandalle
1491,4279244,SurajAgrawal,"2020-02-06 04:56:08",0.03113,3,suraj1993
1492,4019849,"Ali Topal","2019-12-14 16:37:13",0.02855,4,alitopal
1493,4216022,"Paul R","2020-01-27 00:37:45",0.02567,2,paulram
1494,4319104,"Satya Prakash #2","2020-02-06 02:02:40",0.02366,4,mathayus1729
1495,4277491,Projit,"2020-01-20 12:55:55",0.02293,1,projit
1496,4028472,Hari,"2019-11-25 12:10:29",0.01953,1,hari722
1497,4099222,RS,"2019-12-09 10:25:55",0.01894,1,ra7967
1498,4281259,"jack #3","2020-01-29 06:58:49",0.01842,4,abcdefghiopfjg
1499,4254934,"Martin Gaudio","2020-01-20 19:32:35",0.01162,2,martingaudio94
1500,4094551,JeevaTS,"2019-12-12 16:07:13",0.01158,1,jeevats
1501,4033115,"rahul katamneni","2020-01-28 12:44:26",0.00970,2,rahulkatamneni
1502,4087186,"Shubham Chandel","2020-01-14 09:20:13",0.00950,4,s2chandel
1503,4281258,"Nurma U","2020-01-31 13:44:15",0.00661,7,martinid
1504,4231805,"Rajesh Kumar","2020-02-05 04:28:43",0.00461,1,havingfun
1505,4246814,K-statistics,"2020-01-31 14:58:36",0.00261,5,kstatistics
1506,4151051,httmin,"2020-01-13 04:37:30",0.00187,1,htterminology
1507,4034916,"Yauheniya Dubinina","2020-02-02 14:37:49",0.00173,11,ydubinina
1508,4093975,"I Mommi","2019-12-14 18:24:39",0.00121,7,"eclipto,jeromeit"
1509,4177723,"The Potato Jawas","2019-12-24 16:42:51",0.00082,1,"gradylynn,roberthills"
0,4009046,sample_submission.csv,"2019-11-22 00:14:28",-0.00153,1,
1510,4014610,LouisClouatre,"2019-11-25 00:25:47",-0.00153,1,octthe16th
1511,4027765,Steve,"2019-11-25 12:15:28",-0.00153,1,a823795956
1512,4038156,m0bec,"2019-11-27 02:33:35",-0.00153,1,m0bec0
1513,4022539,"Myriam ","2019-11-27 08:38:56",-0.00153,1,myriamlesmy
1514,4033754,taitai,"2019-11-29 08:23:58",-0.00153,1,koso1205
1515,4035390,Nats,"2019-11-29 17:28:04",-0.00153,3,natsss
1516,4073712,"Federico Marinellli","2019-12-04 01:14:33",-0.00153,1,codext
1517,4018200,[Deleted],"2019-12-04 09:52:12",-0.00153,2,del=79cf2ac317b82cbd
1518,4080881,jiangix,"2019-12-06 08:07:33",-0.00153,1,jiang01jxj
1519,4092522,"THIRU MAALAVAN","2019-12-07 14:25:35",-0.00153,1,thirumaalavan
1520,4079803,Саша,"2019-12-07 22:55:19",-0.00153,1,makemate
1521,4097719,sallie,"2019-12-10 22:14:41",-0.00153,1,sallie
1522,4080704,mozhaq,"2019-12-13 02:35:12",-0.00153,1,mozhaq
1523,4091282,"Petr Gusev","2019-12-15 14:33:33",-0.00153,1,"certifiedmindblower,rodion43pv"
1524,4024044,"Vinu Priyesh","2019-12-15 18:58:43",-0.00153,2,vinupriyesh
1525,4033533,SeuTao,"2019-12-16 06:21:47",-0.00153,1,shentao
1526,4028285,"Konstantin Sobolev ","2019-12-17 13:10:03",-0.00153,2,elroyz
1527,4016057,TN-Kaggle,"2019-12-21 09:46:47",-0.00153,1,lunarmoon
1528,4099542,WuKangjian,"2019-12-22 12:59:41",-0.00153,1,kenjewu
1529,4166724,TaiBui,"2019-12-23 09:17:30",-0.00153,1,buvata
1530,4177215,"Sergey Karateev","2019-12-27 08:32:07",-0.00153,1,spectrmen
1531,4091186,"Harpreet singh","2019-12-30 04:25:55",-0.00153,1,hs999518
1532,4098951,tkd,"2020-01-01 13:25:06",-0.00153,1,t503262
1533,4210212,LLMMHH,"2020-01-05 02:58:12",-0.00153,1,llmmhh
1534,4200487,joleory,"2020-01-06 03:41:22",-0.00153,4,joleory
1535,4202197,Shabhari,"2020-01-07 02:41:21",-0.00153,1,shabahri
1536,4215835,"weiguang sang","2020-01-07 05:26:30",-0.00153,3,weiguangsang
1537,4222613,"Teja kanchinadam","2020-01-07 06:15:15",-0.00153,1,tejakanchinadam
1538,4223220,王者荣耀,"2020-01-07 08:56:36",-0.00153,2,suichen1520423554
1539,4227823,Fox,"2020-01-08 09:40:20",-0.00153,1,kandata
1540,4098442,zhuhe,"2020-01-17 16:31:04",-0.00153,23,zhuhe6666
1541,4193260,Visa,"2020-01-15 07:10:45",-0.00153,1,visali
1542,4258246,YukoNakashio,"2020-01-15 14:18:19",-0.00153,1,ynakashio
1543,4243615,Anirudh,"2020-01-15 18:01:06",-0.00153,1,anirudhsriram7
1544,4122712,"Sil Xue","2020-01-16 03:31:17",-0.00153,1,silxue
1545,4250974,gdaewang,"2020-01-17 04:12:02",-0.00153,2,gdaewang
1546,4269181,spongebob,"2020-01-30 04:05:58",-0.00153,9,baomengjiao
1547,4094383,winner,"2020-01-22 05:09:14",-0.00153,1,topchaebol
1548,4190973,品如的衣服,"2020-01-24 01:11:01",-0.00153,1,huskylovers
1549,4029275,"Yue Zhang","2020-02-02 15:00:32",-0.00153,7,httpwwwfszyc
1550,4058271,GAIS,"2020-02-01 13:02:27",-0.00153,9,"aqweteddy,xzh106u"
1551,4295541,"Sergey Revkov","2020-01-25 12:54:02",-0.00153,1,greysr
1552,4298928,YEAD,"2020-01-26 17:22:41",-0.00153,4,"a10kyadav,dandcwind"
1553,4264099,"Kinshuk Kashyap","2020-01-26 09:33:46",-0.00153,1,kinshukkashyap
1554,4038009,wzyxp_123,"2020-01-29 05:19:36",-0.00153,1,cloudssdut
1555,4028656,"Itoku Lau","2020-01-30 11:34:18",-0.00153,18,ydliu5
1556,4073087,MadhuriSangaraju,"2020-02-02 17:11:38",-0.00153,1,ammulu
1557,4065360,"Yuki Obara","2020-02-05 12:38:36",-0.00153,1,obara13
1558,4141703,"Jiwei Liu","2020-02-10 17:58:59",-0.00153,4,jiweiliu
1559,4190960,HelloKitty,"2020-02-10 20:35:34",-0.00153,147,"jetouxu,maying,useric"
1560,4328626,[Deleted],"2020-02-10 18:23:34",-0.00153,2,del=f909ae781d1ac763
1561,4015967,Terracotta,"2019-12-14 12:09:23",-0.00159,28,ybwu01
1562,4015577,"Sang Rok","2019-11-24 06:21:39",-0.00215,1,lsrock1
1563,4015668,NguyenThanhNhan,"2019-12-07 10:44:44",-0.00322,1,andy2709
1564,4267355,"Dung Nguyen","2020-02-02 11:27:23",-0.00408,1,dan5345
1565,4018755,"Mihai Stoian","2019-12-03 08:03:59",-0.00416,2,mihais
1566,4134271,"zhiyuan wu","2020-01-12 12:25:59",-0.00490,1,wzzzzzzy
1567,4287291,"Vivek Karna","2020-01-22 14:43:40",-0.00496,1,vivekka93
1568,4121714,"Levi Stoddard","2019-12-14 18:45:24",-0.00754,1,xenozergnid
1569,4030132,"sunil karki","2020-02-08 10:51:34",-0.00892,1,sunilkarki520
1570,4302302,"Juan #2","2020-02-04 12:30:26",-0.01421,2,lunature
1571,4049584,minyus,"2019-12-01 15:02:02",-0.03389,1,minyus
